image_path,target
../dataset/train/G/G1302.jpg,6.0
../dataset/train/G/G774.jpg,6.0
../dataset/train/G/G2549.jpg,6.0
../dataset/train/G/G2673.jpg,6.0
../dataset/train/G/G2543.jpg,6.0
../dataset/train/G/G91.jpg,6.0
../dataset/train/G/G336.jpg,6.0
../dataset/train/G/G1289.jpg,6.0
../dataset/train/G/G801.jpg,6.0
../dataset/train/G/G606.jpg,6.0
../dataset/train/G/G1454.jpg,6.0
../dataset/train/G/G2406.jpg,6.0
../dataset/train/G/G2358.jpg,6.0
../dataset/train/G/G41.jpg,6.0
../dataset/train/G/G2689.jpg,6.0
../dataset/train/G/G1834.jpg,6.0
../dataset/train/G/G2149.jpg,6.0
../dataset/train/G/G2237.jpg,6.0
../dataset/train/G/G2208.jpg,6.0
../dataset/train/G/G2480.jpg,6.0
../dataset/train/G/G2083.jpg,6.0
../dataset/train/G/G1455.jpg,6.0
../dataset/train/G/G2382.jpg,6.0
../dataset/train/G/G16.jpg,6.0
../dataset/train/G/G808.jpg,6.0
../dataset/train/G/G2905.jpg,6.0
../dataset/train/G/G1411.jpg,6.0
../dataset/train/G/G2980.jpg,6.0
../dataset/train/G/G2762.jpg,6.0
../dataset/train/G/G1571.jpg,6.0
../dataset/train/G/G1221.jpg,6.0
../dataset/train/G/G818.jpg,6.0
../dataset/train/G/G1112.jpg,6.0
../dataset/train/G/G2748.jpg,6.0
../dataset/train/G/G351.jpg,6.0
../dataset/train/G/G2924.jpg,6.0
../dataset/train/G/G497.jpg,6.0
../dataset/train/G/G1262.jpg,6.0
../dataset/train/G/G1170.jpg,6.0
../dataset/train/G/G2398.jpg,6.0
../dataset/train/G/G479.jpg,6.0
../dataset/train/G/G555.jpg,6.0
../dataset/train/G/G970.jpg,6.0
../dataset/train/G/G2892.jpg,6.0
../dataset/train/G/G2615.jpg,6.0
../dataset/train/G/G2395.jpg,6.0
../dataset/train/G/G1667.jpg,6.0
../dataset/train/G/G1412.jpg,6.0
../dataset/train/G/G2232.jpg,6.0
../dataset/train/G/G1206.jpg,6.0
../dataset/train/G/G2477.jpg,6.0
../dataset/train/G/G713.jpg,6.0
../dataset/train/G/G2107.jpg,6.0
../dataset/train/G/G2711.jpg,6.0
../dataset/train/G/G2376.jpg,6.0
../dataset/train/G/G1092.jpg,6.0
../dataset/train/G/G2082.jpg,6.0
../dataset/train/G/G1798.jpg,6.0
../dataset/train/G/G711.jpg,6.0
../dataset/train/G/G597.jpg,6.0
../dataset/train/G/G2168.jpg,6.0
../dataset/train/G/G489.jpg,6.0
../dataset/train/G/G2044.jpg,6.0
../dataset/train/G/G2471.jpg,6.0
../dataset/train/G/G196.jpg,6.0
../dataset/train/G/G2466.jpg,6.0
../dataset/train/G/G1578.jpg,6.0
../dataset/train/G/G1990.jpg,6.0
../dataset/train/G/G757.jpg,6.0
../dataset/train/G/G1397.jpg,6.0
../dataset/train/G/G809.jpg,6.0
../dataset/train/G/G1866.jpg,6.0
../dataset/train/G/G998.jpg,6.0
../dataset/train/G/G2333.jpg,6.0
../dataset/train/G/G2579.jpg,6.0
../dataset/train/G/G2018.jpg,6.0
../dataset/train/G/G1743.jpg,6.0
../dataset/train/G/G980.jpg,6.0
../dataset/train/G/G2814.jpg,6.0
../dataset/train/G/G540.jpg,6.0
../dataset/train/G/G1484.jpg,6.0
../dataset/train/G/G1656.jpg,6.0
../dataset/train/G/G2616.jpg,6.0
../dataset/train/G/G2220.jpg,6.0
../dataset/train/G/G186.jpg,6.0
../dataset/train/G/G2674.jpg,6.0
../dataset/train/G/G1542.jpg,6.0
../dataset/train/G/G1114.jpg,6.0
../dataset/train/G/G2265.jpg,6.0
../dataset/train/G/G1531.jpg,6.0
../dataset/train/G/G2967.jpg,6.0
../dataset/train/G/G1338.jpg,6.0
../dataset/train/G/G1495.jpg,6.0
../dataset/train/G/G795.jpg,6.0
../dataset/train/G/G789.jpg,6.0
../dataset/train/G/G2643.jpg,6.0
../dataset/train/G/G1971.jpg,6.0
../dataset/train/G/G504.jpg,6.0
../dataset/train/G/G364.jpg,6.0
../dataset/train/G/G229.jpg,6.0
../dataset/train/G/G2304.jpg,6.0
../dataset/train/G/G1055.jpg,6.0
../dataset/train/G/G731.jpg,6.0
../dataset/train/G/G1832.jpg,6.0
../dataset/train/G/G1715.jpg,6.0
../dataset/train/G/G526.jpg,6.0
../dataset/train/G/G1764.jpg,6.0
../dataset/train/G/G2805.jpg,6.0
../dataset/train/G/G1279.jpg,6.0
../dataset/train/G/G2610.jpg,6.0
../dataset/train/G/G2588.jpg,6.0
../dataset/train/G/G86.jpg,6.0
../dataset/train/G/G839.jpg,6.0
../dataset/train/G/G190.jpg,6.0
../dataset/train/G/G1450.jpg,6.0
../dataset/train/G/G2635.jpg,6.0
../dataset/train/G/G20.jpg,6.0
../dataset/train/G/G247.jpg,6.0
../dataset/train/G/G1772.jpg,6.0
../dataset/train/G/G2700.jpg,6.0
../dataset/train/G/G144.jpg,6.0
../dataset/train/G/G2434.jpg,6.0
../dataset/train/G/G406.jpg,6.0
../dataset/train/G/G2519.jpg,6.0
../dataset/train/G/G1658.jpg,6.0
../dataset/train/G/G2322.jpg,6.0
../dataset/train/G/G1315.jpg,6.0
../dataset/train/G/G2308.jpg,6.0
../dataset/train/G/G76.jpg,6.0
../dataset/train/G/G1566.jpg,6.0
../dataset/train/G/G1499.jpg,6.0
../dataset/train/G/G282.jpg,6.0
../dataset/train/G/G1870.jpg,6.0
../dataset/train/G/G850.jpg,6.0
../dataset/train/G/G723.jpg,6.0
../dataset/train/G/G743.jpg,6.0
../dataset/train/G/G184.jpg,6.0
../dataset/train/G/G1167.jpg,6.0
../dataset/train/G/G2787.jpg,6.0
../dataset/train/G/G1976.jpg,6.0
../dataset/train/G/G1833.jpg,6.0
../dataset/train/G/G2661.jpg,6.0
../dataset/train/G/G674.jpg,6.0
../dataset/train/G/G2259.jpg,6.0
../dataset/train/G/G1422.jpg,6.0
../dataset/train/G/G947.jpg,6.0
../dataset/train/G/G2912.jpg,6.0
../dataset/train/G/G61.jpg,6.0
../dataset/train/G/G971.jpg,6.0
../dataset/train/G/G166.jpg,6.0
../dataset/train/G/G2003.jpg,6.0
../dataset/train/G/G1420.jpg,6.0
../dataset/train/G/G2200.jpg,6.0
../dataset/train/G/G104.jpg,6.0
../dataset/train/G/G102.jpg,6.0
../dataset/train/G/G982.jpg,6.0
../dataset/train/G/G666.jpg,6.0
../dataset/train/G/G2113.jpg,6.0
../dataset/train/G/G2636.jpg,6.0
../dataset/train/G/G1488.jpg,6.0
../dataset/train/G/G2122.jpg,6.0
../dataset/train/G/G2400.jpg,6.0
../dataset/train/G/G24.jpg,6.0
../dataset/train/G/G308.jpg,6.0
../dataset/train/G/G507.jpg,6.0
../dataset/train/G/G1374.jpg,6.0
../dataset/train/G/G2045.jpg,6.0
../dataset/train/G/G732.jpg,6.0
../dataset/train/G/G290.jpg,6.0
../dataset/train/G/G1608.jpg,6.0
../dataset/train/G/G2698.jpg,6.0
../dataset/train/G/G85.jpg,6.0
../dataset/train/G/G2977.jpg,6.0
../dataset/train/G/G1305.jpg,6.0
../dataset/train/G/G2137.jpg,6.0
../dataset/train/G/G2203.jpg,6.0
../dataset/train/G/G2302.jpg,6.0
../dataset/train/G/G1136.jpg,6.0
../dataset/train/G/G2136.jpg,6.0
../dataset/train/G/G1691.jpg,6.0
../dataset/train/G/G2385.jpg,6.0
../dataset/train/G/G1817.jpg,6.0
../dataset/train/G/G2856.jpg,6.0
../dataset/train/G/G1032.jpg,6.0
../dataset/train/G/G1482.jpg,6.0
../dataset/train/G/G1377.jpg,6.0
../dataset/train/G/G315.jpg,6.0
../dataset/train/G/G2732.jpg,6.0
../dataset/train/G/G366.jpg,6.0
../dataset/train/G/G1062.jpg,6.0
../dataset/train/G/G1257.jpg,6.0
../dataset/train/G/G567.jpg,6.0
../dataset/train/G/G1637.jpg,6.0
../dataset/train/G/G1927.jpg,6.0
../dataset/train/G/G981.jpg,6.0
../dataset/train/G/G2416.jpg,6.0
../dataset/train/G/G34.jpg,6.0
../dataset/train/G/G2356.jpg,6.0
../dataset/train/G/G600.jpg,6.0
../dataset/train/G/G1837.jpg,6.0
../dataset/train/G/G1126.jpg,6.0
../dataset/train/G/G902.jpg,6.0
../dataset/train/G/G1253.jpg,6.0
../dataset/train/G/G56.jpg,6.0
../dataset/train/G/G1722.jpg,6.0
../dataset/train/G/G1536.jpg,6.0
../dataset/train/G/G924.jpg,6.0
../dataset/train/G/G260.jpg,6.0
../dataset/train/G/G2036.jpg,6.0
../dataset/train/G/G412.jpg,6.0
../dataset/train/G/G2284.jpg,6.0
../dataset/train/G/G2323.jpg,6.0
../dataset/train/G/G2085.jpg,6.0
../dataset/train/G/G1244.jpg,6.0
../dataset/train/G/G1212.jpg,6.0
../dataset/train/G/G381.jpg,6.0
../dataset/train/G/G1882.jpg,6.0
../dataset/train/G/G1392.jpg,6.0
../dataset/train/G/G744.jpg,6.0
../dataset/train/G/G2779.jpg,6.0
../dataset/train/G/G708.jpg,6.0
../dataset/train/G/G2101.jpg,6.0
../dataset/train/G/G561.jpg,6.0
../dataset/train/G/G2460.jpg,6.0
../dataset/train/G/G2478.jpg,6.0
../dataset/train/G/G2285.jpg,6.0
../dataset/train/G/G2594.jpg,6.0
../dataset/train/G/G33.jpg,6.0
../dataset/train/G/G501.jpg,6.0
../dataset/train/G/G1204.jpg,6.0
../dataset/train/G/G2293.jpg,6.0
../dataset/train/G/G1003.jpg,6.0
../dataset/train/G/G845.jpg,6.0
../dataset/train/G/G170.jpg,6.0
../dataset/train/G/G1952.jpg,6.0
../dataset/train/G/G2724.jpg,6.0
../dataset/train/G/G148.jpg,6.0
../dataset/train/G/G223.jpg,6.0
../dataset/train/G/G1018.jpg,6.0
../dataset/train/G/G1645.jpg,6.0
../dataset/train/G/G1931.jpg,6.0
../dataset/train/G/G53.jpg,6.0
../dataset/train/G/G1275.jpg,6.0
../dataset/train/G/G2351.jpg,6.0
../dataset/train/G/G1210.jpg,6.0
../dataset/train/G/G2058.jpg,6.0
../dataset/train/G/G1756.jpg,6.0
../dataset/train/G/G1792.jpg,6.0
../dataset/train/G/G1174.jpg,6.0
../dataset/train/G/G296.jpg,6.0
../dataset/train/G/G841.jpg,6.0
../dataset/train/G/G2157.jpg,6.0
../dataset/train/G/G1771.jpg,6.0
../dataset/train/G/G541.jpg,6.0
../dataset/train/G/G402.jpg,6.0
../dataset/train/G/G2547.jpg,6.0
../dataset/train/G/G656.jpg,6.0
../dataset/train/G/G2812.jpg,6.0
../dataset/train/G/G2164.jpg,6.0
../dataset/train/G/G2502.jpg,6.0
../dataset/train/G/G853.jpg,6.0
../dataset/train/G/G401.jpg,6.0
../dataset/train/G/G803.jpg,6.0
../dataset/train/G/G2399.jpg,6.0
../dataset/train/G/G1016.jpg,6.0
../dataset/train/G/G1284.jpg,6.0
../dataset/train/G/G2180.jpg,6.0
../dataset/train/G/G341.jpg,6.0
../dataset/train/G/G2054.jpg,6.0
../dataset/train/G/G2987.jpg,6.0
../dataset/train/G/G356.jpg,6.0
../dataset/train/G/G2402.jpg,6.0
../dataset/train/G/G1352.jpg,6.0
../dataset/train/G/G1795.jpg,6.0
../dataset/train/G/G573.jpg,6.0
../dataset/train/G/G791.jpg,6.0
../dataset/train/G/G2883.jpg,6.0
../dataset/train/G/G2540.jpg,6.0
../dataset/train/G/G321.jpg,6.0
../dataset/train/G/G2297.jpg,6.0
../dataset/train/G/G1681.jpg,6.0
../dataset/train/G/G1707.jpg,6.0
../dataset/train/G/G616.jpg,6.0
../dataset/train/G/G2758.jpg,6.0
../dataset/train/G/G2217.jpg,6.0
../dataset/train/G/G21.jpg,6.0
../dataset/train/G/G2899.jpg,6.0
../dataset/train/G/G2563.jpg,6.0
../dataset/train/G/G2759.jpg,6.0
../dataset/train/G/G1862.jpg,6.0
../dataset/train/G/G1318.jpg,6.0
../dataset/train/G/G2213.jpg,6.0
../dataset/train/G/G1142.jpg,6.0
../dataset/train/G/G1175.jpg,6.0
../dataset/train/G/G87.jpg,6.0
../dataset/train/G/G2388.jpg,6.0
../dataset/train/G/G264.jpg,6.0
../dataset/train/G/G548.jpg,6.0
../dataset/train/G/G1294.jpg,6.0
../dataset/train/G/G730.jpg,6.0
../dataset/train/G/G2866.jpg,6.0
../dataset/train/G/G1765.jpg,6.0
../dataset/train/G/G1677.jpg,6.0
../dataset/train/G/G2371.jpg,6.0
../dataset/train/G/G1841.jpg,6.0
../dataset/train/G/G1594.jpg,6.0
../dataset/train/G/G1231.jpg,6.0
../dataset/train/G/G1057.jpg,6.0
../dataset/train/G/G1742.jpg,6.0
../dataset/train/G/G227.jpg,6.0
../dataset/train/G/G2245.jpg,6.0
../dataset/train/G/G1304.jpg,6.0
../dataset/train/G/G1533.jpg,6.0
../dataset/train/G/G930.jpg,6.0
../dataset/train/G/G1424.jpg,6.0
../dataset/train/G/G756.jpg,6.0
../dataset/train/G/G858.jpg,6.0
../dataset/train/G/G2210.jpg,6.0
../dataset/train/G/G563.jpg,6.0
../dataset/train/G/G1189.jpg,6.0
../dataset/train/G/G1160.jpg,6.0
../dataset/train/G/G2241.jpg,6.0
../dataset/train/G/G1893.jpg,6.0
../dataset/train/G/G2596.jpg,6.0
../dataset/train/G/G2683.jpg,6.0
../dataset/train/G/G424.jpg,6.0
../dataset/train/G/G1972.jpg,6.0
../dataset/train/G/G2990.jpg,6.0
../dataset/train/G/G571.jpg,6.0
../dataset/train/G/G1050.jpg,6.0
../dataset/train/G/G1375.jpg,6.0
../dataset/train/G/G1144.jpg,6.0
../dataset/train/G/G1026.jpg,6.0
../dataset/train/G/G281.jpg,6.0
../dataset/train/G/G2937.jpg,6.0
../dataset/train/G/G736.jpg,6.0
../dataset/train/G/G2515.jpg,6.0
../dataset/train/G/G2721.jpg,6.0
../dataset/train/G/G2945.jpg,6.0
../dataset/train/G/G1383.jpg,6.0
../dataset/train/G/G1738.jpg,6.0
../dataset/train/G/G2523.jpg,6.0
../dataset/train/G/G1793.jpg,6.0
../dataset/train/G/G638.jpg,6.0
../dataset/train/G/G2447.jpg,6.0
../dataset/train/G/G261.jpg,6.0
../dataset/train/G/G746.jpg,6.0
../dataset/train/G/G911.jpg,6.0
../dataset/train/G/G2338.jpg,6.0
../dataset/train/G/G1191.jpg,6.0
../dataset/train/G/G113.jpg,6.0
../dataset/train/G/G2989.jpg,6.0
../dataset/train/G/G1567.jpg,6.0
../dataset/train/G/G411.jpg,6.0
../dataset/train/G/G2970.jpg,6.0
../dataset/train/G/G1556.jpg,6.0
../dataset/train/G/G2344.jpg,6.0
../dataset/train/G/G815.jpg,6.0
../dataset/train/G/G415.jpg,6.0
../dataset/train/G/G628.jpg,6.0
../dataset/train/G/G891.jpg,6.0
../dataset/train/G/G1011.jpg,6.0
../dataset/train/G/G1317.jpg,6.0
../dataset/train/G/G587.jpg,6.0
../dataset/train/G/G242.jpg,6.0
../dataset/train/G/G660.jpg,6.0
../dataset/train/G/G284.jpg,6.0
../dataset/train/G/G1676.jpg,6.0
../dataset/train/G/G828.jpg,6.0
../dataset/train/G/G2667.jpg,6.0
../dataset/train/G/G456.jpg,6.0
../dataset/train/G/G838.jpg,6.0
../dataset/train/G/G2944.jpg,6.0
../dataset/train/G/G596.jpg,6.0
../dataset/train/G/G1120.jpg,6.0
../dataset/train/G/G2426.jpg,6.0
../dataset/train/G/G1697.jpg,6.0
../dataset/train/G/G712.jpg,6.0
../dataset/train/G/G1899.jpg,6.0
../dataset/train/G/G1491.jpg,6.0
../dataset/train/G/G988.jpg,6.0
../dataset/train/G/G1836.jpg,6.0
../dataset/train/G/G2125.jpg,6.0
../dataset/train/G/G2365.jpg,6.0
../dataset/train/G/G1736.jpg,6.0
../dataset/train/G/G335.jpg,6.0
../dataset/train/G/G450.jpg,6.0
../dataset/train/G/G906.jpg,6.0
../dataset/train/G/G2329.jpg,6.0
../dataset/train/G/G2324.jpg,6.0
../dataset/train/G/G1186.jpg,6.0
../dataset/train/G/G2194.jpg,6.0
../dataset/train/G/G99.jpg,6.0
../dataset/train/G/G913.jpg,6.0
../dataset/train/G/G704.jpg,6.0
../dataset/train/G/G1557.jpg,6.0
../dataset/train/G/G1273.jpg,6.0
../dataset/train/G/G246.jpg,6.0
../dataset/train/G/G2617.jpg,6.0
../dataset/train/G/G1978.jpg,6.0
../dataset/train/G/G2536.jpg,6.0
../dataset/train/G/G231.jpg,6.0
../dataset/train/G/G2614.jpg,6.0
../dataset/train/G/G2626.jpg,6.0
../dataset/train/G/G2582.jpg,6.0
../dataset/train/G/G1641.jpg,6.0
../dataset/train/G/G1434.jpg,6.0
../dataset/train/G/G2443.jpg,6.0
../dataset/train/G/G208.jpg,6.0
../dataset/train/G/G2079.jpg,6.0
../dataset/train/G/G1946.jpg,6.0
../dataset/train/G/G2751.jpg,6.0
../dataset/train/G/G2926.jpg,6.0
../dataset/train/G/G866.jpg,6.0
../dataset/train/G/G742.jpg,6.0
../dataset/train/G/G868.jpg,6.0
../dataset/train/G/G2697.jpg,6.0
../dataset/train/G/G98.jpg,6.0
../dataset/train/G/G194.jpg,6.0
../dataset/train/G/G236.jpg,6.0
../dataset/train/G/G2629.jpg,6.0
../dataset/train/G/G2873.jpg,6.0
../dataset/train/G/G1501.jpg,6.0
../dataset/train/G/G307.jpg,6.0
../dataset/train/G/G2910.jpg,6.0
../dataset/train/G/G2066.jpg,6.0
../dataset/train/G/G2146.jpg,6.0
../dataset/train/G/G522.jpg,6.0
../dataset/train/G/G2348.jpg,6.0
../dataset/train/G/G263.jpg,6.0
../dataset/train/G/G2542.jpg,6.0
../dataset/train/G/G1753.jpg,6.0
../dataset/train/G/G1842.jpg,6.0
../dataset/train/G/G2691.jpg,6.0
../dataset/train/G/G2658.jpg,6.0
../dataset/train/G/G1270.jpg,6.0
../dataset/train/G/G2254.jpg,6.0
../dataset/train/G/G2076.jpg,6.0
../dataset/train/G/G371.jpg,6.0
../dataset/train/G/G2939.jpg,6.0
../dataset/train/G/G650.jpg,6.0
../dataset/train/G/G2377.jpg,6.0
../dataset/train/G/G2671.jpg,6.0
../dataset/train/G/G1036.jpg,6.0
../dataset/train/G/G2878.jpg,6.0
../dataset/train/G/G1518.jpg,6.0
../dataset/train/G/G205.jpg,6.0
../dataset/train/G/G2228.jpg,6.0
../dataset/train/G/G1347.jpg,6.0
../dataset/train/G/G2310.jpg,6.0
../dataset/train/G/G1184.jpg,6.0
../dataset/train/G/G2628.jpg,6.0
../dataset/train/G/G2448.jpg,6.0
../dataset/train/G/G1986.jpg,6.0
../dataset/train/G/G159.jpg,6.0
../dataset/train/G/G93.jpg,6.0
../dataset/train/G/G694.jpg,6.0
../dataset/train/G/G1159.jpg,6.0
../dataset/train/G/G2733.jpg,6.0
../dataset/train/G/G1938.jpg,6.0
../dataset/train/G/G2900.jpg,6.0
../dataset/train/G/G440.jpg,6.0
../dataset/train/G/G2881.jpg,6.0
../dataset/train/G/G81.jpg,6.0
../dataset/train/G/G1423.jpg,6.0
../dataset/train/G/G2010.jpg,6.0
../dataset/train/G/G1203.jpg,6.0
../dataset/train/G/G1683.jpg,6.0
../dataset/train/G/G1459.jpg,6.0
../dataset/train/G/G1056.jpg,6.0
../dataset/train/G/G2051.jpg,6.0
../dataset/train/G/G2930.jpg,6.0
../dataset/train/G/G7.jpg,6.0
